,,Q1 ,Q2,,,,,,,Q3,,,,Q4,,,,,,,,,,,,,,,,Q5,Q6,Q7,,,,,,,,,,,,,,,,Q8,Q9,Q10,Q11
HUS3,ESI49,papier,1,,,,1,,schéma,non,ot,non,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,19
HUS3,ESI50,papier,1,,,,,,,na,osp,na,na,,,,,,,,,,,,,,1,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,21
HUS3,ESI51,ordi,1,,,,,,,na,na,na,ot,,,,,,,,,,,,1,,,,,js,js,,,,,,,,,,,1,,,,,,tt,js,F,20
HUS3,ESI52,ordi,1,,,,,,,non,osp,non,ot,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,js,js,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,tt,js,F,19
HUS3,ESI53,ordi,1,,,,,,,na,ot,na,ot,1,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,notercours,,,,tt,js,F,20
HUS3,ESI54,papier,1,,,,,,,ot,non,non,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,notercours,,,,tt,js,F,22
HUS3,ESI55,papier,na,na,na,na,na,na,na,non,ot,ot,na,,,,1,,,,,,,,,,,,,qqf,jnsp,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,F,31
HUS3,ESI56,ordi,,,,,,1,,non,ot,non,ot,,,,1,,,,1,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,23
HUS3,ESI57,X,1,,,,,,,na,ot,ot,na,,1,,,,,,,,,,,facetime,,,,js,qqf,,,,,,,,,,,1,,,,,,1X,js,H,27
HUS3,ESI58,ordi,1,,,,,,,na,ot,na,ot,,1,,1,1,,,,,,,,,,,,1X,qqf,,1,,,,,,,,,,,inscrcourse,,,,NR,NR,H,21
HUS3,ESI59,ordi,,,,,1,,copiervoisin,non,osp,ot,non,,,,,,,,,,,,,reg-heure,,,,js,1X,,,,,,,,,,,1,,,,,,tt,js,F,23
HUS3,ESI60,papier,1,,,,,,,non,ot,non,non,,,,,,,,,,,,,,1,,,1X,js,,,,,,,,,,,,,,1,1,,js,js,F,24
HUS3,ESI61,X,,,,,1,,photoppt,non,ot,non,non,1,,,,,,,,1,,,,,,,,sv,js,,,,,,,,,,,,,,1,,,js,js,F,31
HUS3,ESI62,papier,1,1,,,,,,na,ot,na,na,1,1,,1,,,,1,,,1,,,,,,qqf,qqf,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,NA,NA
HUS3,ESI63,papier,1,1,,,,,,non,ot,non,non,1,,,,,,,,,,,,,,,,1X,js,,,,,,,,,,,,,,,1,,NA,NA,F,21
HUS3,ESI64,ordi,,,,,,1,,non,ot,ot,na,,,,1,,,,1,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,qqf,F,25
HUS3,ESI65,ordi,,,,,,1,,non,ot,na,ot,,,,1,1,,,1,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,21
HUS3,ESI66,ordi,1,,,,,,,na,ot,ot,na,,,,1,1,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,21
HUS3,ESI67,ordi,1,,,,,,,osp,na,ot,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,js,1X,F,22
HUS3,ESI68,papier,,,,,,1,,non,non,non,non,,,,,,,,,,,,,,,1,,NA,NA,,,,,,,,,,,,,,,1,,NA,NA,NA,NA
HUS3,ESI69,X,1,,,,,,,non,ot,ot,non,,,,1,,,,,,,,,,,,,js,sv,,,,,,,,,,,,,notercours,,,,tt,js,F,19
HUS3,ESI70,ordi,1,,,,,,,non,ot,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,tt,js,F,24
HUS3,ESI71,ordi,1,,,,,,,na,na,na,osp,,,,,,,,,,,,,,1,,,1X,1X,1,,,,,,,,,,1,,,,,,tt,qqf,H,22
HUS3,ESI72,papier,,,,,1,,qt_int,osp,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,1,,NA,NA,F,23
HUS3,ESI73,papier,1,,,,,,,osp,osp,non,non,,,,,,,,,,,,,na,,,,js,1X,,,,,,,,,,,,,,,1,,js,js,F,39
HUS3,ESI74,ordi,,,,,,1,,non,ot,ot,non,,,,,,,,,,,1,1,,,,,1X,1X,,,,,,,,,,,1,,,,,,tt,js,F,23
HUS3,ESI75,papier,1,,,,,,,osp,non,non,non,,,,,,,,,,,,,,1,,,NR,NR,,,,,,,,,,,,,,,1,,NA,NA,F,22
HUS3,ESI76,papier,1,,,,,,,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,20
HUS3,ESI77,ordi,1,1,,1,,,,na,ot,na,ot,1,,,1,1,,,,,,,,,,,,qqf,qqf,1,,,1,,,,,,,1,,,,,,tt,js,H,21
HUS3,ESI78,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,1,,,,,reg-heure,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,19
HUS3,ESI79,X,1,,,,,,,non,non,non,ot,,,,1,,,,,,,,,,,,,1X,1X,,,,,,,,,,,,,support,,,,1X,js,H,33
HUS3,ESI80,X,,,,,,1,,osp,osp,osp,ot,,,,,,,,,,,,,,1,,,js,js,1,,,,,,,,,,,,,,,,tt,js,H,36
HUS3,ESI81,ordi,,,,,,1,,non,non,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,js,js,F,20
HUS3,ESI82,papier,1,,,,1,,schéma,non,ot,non,non,,,,1,1,,,,,,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,20
HUS3,ESI83,X,,,,,,1,,non,ot,non,ot,,,,1,,,,,,,1,,,,,,qqf,1X,,,,,,,,,,,1,,,,,,tt,js,F,24
HUS3,ESI84,papier,1,,,,,,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,21
HUS3,ESI85,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,1,1,,,,,,,,js,sv,,,,,,,,,,,1,,,,,,tt,js,F,19
HUS3,ESI86,papier,1,,,,,,,non,ot,non,non,,,,1,,,,1,,,,,,,,,qqf,js,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,NA,NA
HUS3,ESI87,papier,1,,,,,,,non,osp,non,non,,,,,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
HUS3,ESI88,X,1,,,,,,,non,non,non,ot,,,,,,,,,,,,,,1,,,js,js,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,js,F,28
HUS3,ESI89,ordi,1,,,,,,,non,osp,ot,ot,,,,,,,,,,,,,,1,,,js,NR,,,,,,,,,,,1,,,,,,tt,js,F,23
HUS3,ESI90,papier,1,,,,,,,non,osp,non,non,,,,1,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,19
HUS3,ESI91,papier,1,,,,,,,non,ot,non,non,,,,1,,,,,,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,24
HUS3,ESI92,papier,1,,,,,,,non,non,non,non,,,,,,,,,,,,,,,1,,NA,NA,,,,,,,,,,,,,,,1,,NA,NA,H,25
HUS3,ESI93,ordi,1,1,,1,,,,non,non,non,ot,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1X,1X,,,1,,,,1,,,,,,,,,,js,js,F,40
HUS3,ESI94,ordi,1,,,,,,,non,ot,ot,non,,,,1,1,,,,,,,1,,,,,qqf,1X,1,,,,,,,,,,1,,,,,,js,js,F,25
HUS3,ESI95,ordi,1,1,,1,,,,non,ot,non,ot,1,,,,,,,,1,1,,,,,,,qqf,1X,1,,,,,,,,,,,,,,,,tt,js,F,30
HUS3,ESI96,papier,1,,,,,,,non,ot,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,25
HUS3,ESI97,ordi,1,1,,,,,,non,ot,non,ot,,,,1,1,,,1,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,qqf,qqf,F,21
HUS3,ESI98,ordi,1,,,,,,,non,ot,ot,non,,,,1,1,,1,1,1,1,,1,,,,,js,sv,,,1,1,,1,1,,1,1,,,,,,,tt,js,F,21
HUS3,ESI99,papier,,,,,,1,,na,osp,na,na,,,,,,,,,,,,,,1,,,NR,NR,,,,,,,,,,,,,,1,,,NR,NR,F,21
HUS3,ESI100,papier,1,,,,,,,non,osp,non,non,,,,,,,,,,,,1,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,22
HUS3,ESI101,papier,1,,,,,,,non,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,31
HUS3,ESI102,papier,1,,,,,,,non,non,non,non,,,,1,1,,,1,,,,,,,,,js,js,,,,,,,,,,,,,,1,,,js,js,F,22
HUS3,ESI103,ordi,,1,,1,,,,non,ot,non,ot,1,,,1,1,,,1,,,,1,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,H,23
HUS3,ESI104,ordi,1,,,,,,,na,ot,na,ot,1,,,,,,,,,,,,,,,,qqf,qqf,1,,,,,,,,,,,,,,,,tt,js,F,21
HUS3,ESI105,ordi,1,,,,,,,ot,osp,non,ot,,,,1,1,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,,,,1,,,NR,NR,H,23
HUS3,ESI106,ordi,1,,,,,,,na,na,na,ot,1,1,1,1,1,,1,,1,,,1,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,H,26
HUS3,ESI107,papier,1,,,,,,,na,ot,na,na,,,,1,,,,1,1,,,1,,,,,sv,1X,,,,,,,,,,,,,,,1,,NA,NA,F,22
HUS3,ESI108,papier,1,1,,,,,,osp,non,non,non,1,,,,,,,,,,,,,,,,1X,js,,,,,,,,,,,,,,,1,,js,js,F,21
HUS3,ESI109,ordi,1,1,,,,,,non,ot,na,ot,,,,1,1,,,1,1,,,,,,,,js,qqf,1,,1,,,,,,,,1,,,,,,tt,1X,F,21
HUS3,ESI110,papier,,,,,1,,ech_int,osp,non,non,non,,,,,,,,,,,,,,1,,,NR,NR,,,,,,,,,,,,,,,1,,js,js,F,21
HUS3,ESI111,papier,1,,,,,,,ot,non,non,non,1,,,1,,,,,,,,,,,,,qqf,1X,,,,,,,,,,,,,,,1,,NA,NA,F,20
HUS3,ESI112,papier,1,1,,,,,,non,ot,non,non,1,,,1,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,21
HUS3,ESI113,ordi,1,,,,,,,non,ot,non,ot,,,,1,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,21
HUS3,ESI114,ordi,1,,,,,,,non,ot,ot,non,,,,1,,,,,,,,,,,,,1X,1X,1,,,,,,,,,,,,,,,,1X,js,F,22
HUS3,ESI115,papier,,,,,,1,,na,osp,osp,na,,,,1,,,,,,,,,,,,,qqf,1X,,,,,,,,,,,,,,1,,,js,js,F,40
HUS3,ESI116,papier,1,,,,,,,non,ot,non,non,,,1,1,,,,,,1,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
HUS3,ESI117,papier,1,,,,,,,ot,non,non,non,,,,,1,,,,,,,1,,,,,sv,tt,,,,,,,,,,,,,,,1,,NA,NA,F,20
HUS3,ESI118,ordi,,1,,,,,,ot,na,na,ot,1,,,,,,,,,1,1,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,22
HUS3,ESI119,X,1,,,,,,,na,osp,na,ot,,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,1,,,,,,js,js,F,23
HUS3,ESI120,ordi,1,1,,,,,,na,ot,na,ot,1,1,,1,,,,1,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,21
HUS3,ESI121,ordi,,,,,,1,,osp,non,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,1,,,,,,tt,js,H,20
HUS3,ESI122,ordi,1,,,,,,,na,na,na,ot,1,1,,1,1,,,1,,,,1,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,tt,F,31
HUS3,ESI123,ordi,1,,,,,,,non,ot,non,ot,,1,,1,,,,1,,,,,,,,,qqf,qqf,,,1,,,,1,,,,,,,,,,qqf,js,F,21
HUS3,ESI124,ordi,1,,,,,,,non,ot,non,ot,,,,1,1,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,27
HUS3,ESI125,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,,,,,,,,,,sv,sv,,,,,,,,,,,1,,,,,,tt,js,F,20
HUS3,ESI126,papier,1,,,,,,,osp,non,non,non,,,,1,1,,,,,,,,,,,,js,1X,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,F,21
HUS3,ESI127,papier,1,,,,,,,non,non,non,non,,,,,,,,,,,,,,,1,,NA,NA,,,,,,,,,,,,,,,1,,NA,NA,F,27
HUS3,ESI128,papier,1,,,,,,,osp,non,non,non,,,,1,,,,,,,,,,,,,1X,1X,,,,,,,,,,,,,,,1,,NA,NA,F,29
HUS3,ESI129,ordi,,1,,1,,,,ot,ot,na,ot,,,,1,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,,,notercours,,,,NR,NR,F,30
HUS3,ESI130,papier,,,,1,,,,non,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,23
HUS3,ESI131,papier,,,,,,1,,non,non,non,non,,,,,,,,,,,,,,,1,,NA,NA,,,,,,,,,,,,,,,1,,NA,NA,H,39
SV2,ESI1,pas,,,,,,1,,non,osp,non,ot,,,,,,,,,,,,,,1,,,js,js,,,,1,,,,,,1,,,,,,,sv,qqf,H,26
SV2,ESI2,papier,1,,,,,,,non,ot,non,non,1,,,1,,,,,,,,1,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,21
SV2,ESI3,papier,1,,,,,,,non,na,na,na,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,js,js,F,28
SV2,ESI4,papier,1,,,,,,,ot,na,na,na,,,,1,1,,,,,,,,,,,,nvp,sv,,,,,,,,,,,,,,,1,,NA,NA,F,20
SV2,ESI5,papier,1,,,,,,,non,ot,non,osp,1,,,1,1,,,,,,,1,,,,,qqf,1X,,,,,,,,,,,,,,1,,,js,sv,F,22
SV2,ESI6,pas,,,,,,1,,non,ot,non,non,1,1,,1,,,,,,,,,,,,,sv,sv,,,,,,,,,,,,,,1,,,js,NR,F,20
SV2,ESI7,papier,1,,,,,,,non,ot,non,non,1,1,,,1,,,,,,,1,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,26
SV2,ESI8,papier,1,1,,,,,,non,ot,non,non,1,1,,,1,,,,,,,1,,,,,1X,1X,,,,,,,,,,,,,,,1,,NA,NA,F,22
SV2,ESI9,papier,,,,,,1,,na,osp,na,na,,,,,1,,,,,,,,reg-heure,,,,qqf,qqf,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,H,28
SV2,ESI10,ordi,1,1,,,,,,non,ot,ot,non,1,,,,1,,,,,,,,,,,,qqf,js,,,,,,,,,,,1,,,,,,sv,js,H,30
SV2,ESI11,pas,,,,,1,,ech_fo,na,ot,na,na,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,H,23
SV2,ESI12,papier,1,,,,,,,non,ot,non,non,,,,1,1,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,28
SV2,ESI13,papier,1,,,,,,,non,ot,non,non,,,,,1,,,,,,,1,,,,,1X,1X,,,,,,,,,,,,,,,1,,NA,NA,F,23
SV2,ESI14,papier,1,,,,,,,non,ot,non,non,,,,,,,,,,,,,,1,,,1X,1X,,,,,,,,,,,,,,,1,,NA,NA,F,23
SV2,ESI15,pas,1,1,,,,,,ot,ot,non,non,,,,1,1,,,,,,,1,,,,,qqf,sv,,,,,,,,,,,,,,,1,,NA,NA,F,23
SV2,ESI16,papier,1,,,,,,,ot,na,ot,na,,1,,1,,,,,,,,1,,,,,js,1X,,,,1,,,,,,,,,,,,,js,1X,F,25
SV2,ESI17,pas,1,1,,,,,,non,ot,non,non,1,,,,,,,,,,,,,,,,1X,js,,,,,,,,,,,,,,,1,,NA,NA,F,39
SV2,ESI18,papier,1,1,,,,,,non,ot,non,non,,1,,,1,,,,,,,,,,,,qqf,sv,,,,,,,,,,,,,,,1,,NA,NA,F,22
SV2,ESI19,papier,1,1,,,,,,osp,non,non,non,1,,,,,,,,,,,,,,,,1X,js,,,,,,,,,,,,,,,1,,NA,NA,F,36
SV2,ESI20,papier,1,1,,,,,,non,ot,ot,na,1,,,1,,,,,,,,1,,,,,qqf,1X,,,,,,,,,,,,,,1,,,js,js,F,33
SV2,ESI21,papier,1,1,,,,,,na,ot,na,na,1,1,,1,1,,,,,,,1,,,,,sv,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,26
SV2,ESI22,papier,1,1,,,,,,non,osp,na,osp,1,1,,1,1,,,,1,,1,1,,,,,1X,1X,1,,1,1,,,1,,,,,,,,,,1X,1X,H,24
SV2,ESI23,papier,,1,,,,,,non,osp,ot,ot,,,,,1,,,,,,,,,,,,js,qqf,1,,,1,,,,,1,,,,,,,,sv,qqf,H,20
SV2,ESI24,papier,1,,,,,,,non,non,non,non,,,,,,,,,,,,,,1,1,,NA,NA,,,,,,,,,,,,,,,1,,NA,NA,F,NA
SV2,ESI25,papier,1,,,,,,,ot,ot,non,non,,1,,1,1,,,1,1,,,1,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
SV2,ESI26,papier,1,,,,,,,ot,ot,non,non,,1,,1,1,,,1,1,,,1,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,21
SV2,ESI27,papier,1,,,,,,,na,ot,na,na,,,,1,1,,,,,1,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,js,js,F,20
SV2,ESI28,pas,,,,,,1,,na,ot,ot,na,,1,,1,1,,,1,,1,,1,,,,,js,sv,,,,,,,,,,,,,,1,,,js,js,F,23
SV2,ESI29,papier,1,,,1,,,,non,ot,non,non,,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,21
SV2,ESI30,papier,1,,,,,,,na,ot,na,na,,,,,,,,,,,,,reg-heure,,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,25
SV2,ESI31,papier,1,,,,,,,non,ot,non,non,1,1,,,1,,,,,,,1,,,,,qqf,1X,,,,,,,,,,,,,,,1,,NA,NA,F,22
SV2,ESI32,papier,1,,,,,,,osp,na,osp,na,,,,,1,,,,,,,,,,,,js,js,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,js,js,H,40
SV2,ESI33,papier,1,,,,,,,non,ot,non,non,,,,1,1,,,,,,,1,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,20
SV2,ESI34,papier,1,,,,,,,osp,non,non,non,,,,,,,,,,,,,,1,,,nvp,js,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,NA,NA
SV2,ESI35,papier,1,,,,,,,na,ot,na,na,,,,1,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,21
SV2,ESI36,papier,1,,,,,,,ot,ot,na,na,,1,,1,1,,,,,,,1,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
SV2,ESI37,papier,,,,1,,,,ot,non,non,non,,,,1,1,,,,,,,1,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,38
SV2,ESI38,papier,1,,,1,,,,non,ot,non,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,js,js,F,22
SV2,ESI39,pas,,,,,,1,,na,na,na,ot,,,,,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,reg-ppt,,,,js,qqf,H,25
SV2,ESI40,papier,1,,,,1,,qt_int,non,ot,non,non,,,,1,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,24
SV2,ESI41,papier,1,,,,,,,osp,osp,na,na,,1,,1,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,20
SV2,ESI42,papier,1,,,1,,,,non,ot,ot,non,,,,1,1,,,,,,,1,,,,,js,qqf,,,,,,,,,,,,,,1,,,js,js,F,21
SV2,ESI43,papier,,,,,1,,anciencours,non,ot,ot,non,,,,1,1,,,1,,,,1,,,,,js,qqf,,,1,1,,,,,,,,,reg_pptander,,,,sv,1X,F,23
SV2,ESI44,ordi,1,,,,,,,non,ot,non,ot,,,,1,1,,,,,,,1,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,23
SV2,ESI45,papier,1,,,,,,,non,ot,non,non,,1,,1,1,,,1,,1,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,23
SV2,ESI46,papier,1,,,,,,,non,ot,non,non,,,,1,,,,,,1,,1,,,,,1X,sv,,,,,,,,,,,,,,,1,,NA,NA,F,22
SV2,ESI47,ordi,1,,,,,,,non,ot,non,ot,,,,1,1,,,,,,,1,,,,,qqf,qqf,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,qqf,1X,F,20
SV2,ESI48,papier,1,,,,,,,non,ot,non,non,,,,,1,,,1,,,,,reg-heure,,,,js,qqf,,,,,,,,,,,,,,1,1,,js,js,F,21
SV2,ESI49,papier,1,,,,,,,non,ot,osp,non,,,,,,,,,,,,,,1,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,26
SV2,ESI50,pas,,,,,,1,,na,ot,ot,na,,1,,1,1,,,1,,,,1,,,,,js,sv,,1,1,1,,,,,,,,,,,,,js,sv,F,22
SV2,ESI51,papier,1,,,,,,,non,ot,non,non,,,,1,1,,,1,,,,,,,,,qqf,js,,,,,,,,,,,,,,,1,,NA,NA,F,22
SV2,ESI52,pas,1,,,1,,,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,js,js,H,41
SV2,ESI53,papier,,,,,,1,,na,na,na,na,,,,,,,,,,,,,,1,1,,NR,NR,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,F,39
SV2,ESI54,pas,,,,,,1,,non,ot,non,non,,,,,,,,,,,,,na,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,H,NA
SV2,ESI55,papier,1,,,,,,,non,ot,non,non,,1,,1,1,,,1,,1,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,20
SV2,ESI56,papier,1,,,,,,,non,ot,non,non,,1,,1,1,,1,1,,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,21
SV2,ESI57,papier,1,,,,,,,non,ot,non,non,,,,1,1,,,,,,,1,reg-heure,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
SV2,ESI58,papier,1,1,,,,,,non,osp,non,non,,,,,,,,,,,,,reg-heure,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,23
SV2,ESI59,papier,1,,,,,,,non,non,non,non,,,,,,,,,,,1,,,,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,NA
SV2,ESI60,papier,,,,,,1,,non,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,1,,js,js,H,33
SV2,ESI61,papier,1,,,,,,,non,ot,non,non,1,,,,1,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,23
SV2,ESI62,papier,1,,,,,,,non,ot,non,non,1,,,1,,,,,,1,,1,,,,,qqf,sv,,,,,,,,,,,,,,,1,,NA,NA,H,24
SV2,ESI63,papier,1,,,,,,,non,ot,non,non,,,1,,,,,,,1,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,H,30
SV2,ESI64,papier,na,na,na,na,na,na,na,non,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,js,js,H,40
SV2,ESI65,pas,1,,,,,,,non,osp,non,non,1,1,,1,1,,,,,1,,1,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,23
SV2,ESI66,papier,1,,,,,,,non,ot,non,non,,,,,1,,,,,,,,,,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,21
SV2,ESI67,X,1,,,,,,,non,ot,na,ot,1,,,,,,,,,,,1,,,,,qqf,js,1,,,,,,,,,,,,,,,,qqf,qqf,F,34
SV2,ESI68,papier,1,,,,,,,non,osp,non,non,,,,,,,,,,,,,,1,,,NR,NR,,,,,,,,,,,,,,1,,,NR,NR,H,27
SV2,ESI69,papier,1,1,,,,,,ot,non,non,non,1,,,1,1,,,,,,,1,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,js,js,F,20
SV2,ESI70,papier,,,,,,1,,osp,osp,na,na,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,20
SV2,ESI71,pas,,,,,,1,,na,ot,ot,na,1,,,1,1,,,1,,,,,,,,,sv,qqf,1,1,,,,,,,,,,,,,,,sv,qqf,H,20
SV2,ESI72,papier,1,1,,,,,,non,ot,non,non,1,,,1,,,,,,,,1,,,,,1X,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,25
SV2,ESI73,papier,1,1,,,,,,non,non,non,non,,,,1,1,,,,,,,1,,,,,qqf,qqf,,,,,,,1,,,,,,,,,,qqf,qqf,F,29
SV2,ESI74,papier,1,,,,,,,non,non,non,non,,,,,,,,,,,,,,1,,,js,js,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,NA,NA
SV2,ESI75,papier,,1,,,,,,na,ot,na,na,1,,,1,,,,,,1,,1,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,23
SV2,ESI76,pas,na,na,na,na,na,na,na,non,ot,non,non,1,,,1,,,,,,,,,,,,,qqf,1X,,,,,,,,,,,,,,,1,,NA,NA,F,22
SV2,ESI77,papier,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,1X,1X,,,,,,,,,,,,,,1,,,js,js,H,25
SV2,ESI78,papier,,1,,,,,,non,ot,non,non,,,,,1,,,1,,,,,Gdrive,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,23
SV2,ESI79,papier,1,,,,,,,non,ot,non,non,,,,,1,,,,,,,,,,,,1X,1X,,,,,,,,,,,,,,,1,,NA,NA,F,22
SV2,ESI80,papier,1,,,,,,,non,ot,non,non,,1,,,1,,,1,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,28
SV2,ESI81,papier,1,,,,,,,osp,non,non,non,,,,,,,,,,,,,,1,,,NR,NR,,,,,,,,,,,,,,,1,,NA,NA,F,40
SV2,ESI82,papier,1,,,,,,,non,ot,non,non,1,,,1,1,,,,,,,,,,,,1X,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,23
SV2,ESI83,papier,1,,,,,,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,30
SV2,ESI84,papier,1,,,,,,,non,non,non,non,,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,45
